StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
1115323,14,20003022,1,2024,Stanley Umude,DET,SG,0,20,178.90,221,48,28.00,62.00,45.2,8.00,25.00,32.0,20.00,37.00,54.1,24.00,26.00,92.3,6.00,36.00,42.00,9.00,7.00,6.00,11.00,33.00,100.00,191.90,196.50,-53.00,0.00,0.00
1115324,23,20001671,1,2024,Brandon Ingram,NO,SF,59,59,2144.30,1955,55,469.00,951.00,49.3,388.00,727.00,53.4,81.00,224.00,36.2,240.00,299.00,80.3,41.00,258.00,299.00,345.00,47.00,35.00,155.00,135.00,1259.00,2226.30,2284.75,193.00,3.00,1.00
1115325,9,20002902,1,2024,JD Davison,BOS,PG,0,5,8.60,8,38,1.00,2.00,50.0,0.00,0.00,0,1.00,2.00,50.0,2.00,2.00,100,1.00,2.00,3.00,0.00,0.00,0.00,0.00,1.00,5.00,8.60,9.25,2.00,0.00,0.00
1115326,21,20000689,1,2024,Victor Oladipo,MEM,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1115327,2,20000901,1,2024,Ish Smith,CHA,PG,5,43,442.70,740,51,66.00,158.00,41.8,62.00,150.00,41.3,4.00,8.00,50.0,3.00,4.00,75.0,11.00,65.00,76.00,145.00,17.00,4.00,47.00,49.00,139.00,463.70,472.00,-280.00,0.00,0.00
1115328,5,20002610,1,2024,Trevelin Queen,ORL,SG,0,13,106.80,163,7,14.00,38.00,36.8,11.00,21.00,52.4,3.00,17.00,17.6,9.00,12.00,75.0,3.00,16.00,19.00,18.00,7.00,5.00,7.00,15.00,40.00,118.80,112.75,-9.00,0.00,0.00
1115329,21,20001840,1,2024,Luke Kennard,MEM,SG,18,35,667.80,875,42,127.00,280.00,45.4,31.00,69.00,44.9,96.00,211.00,45.5,39.00,44.00,88.6,11.00,88.00,99.00,110.00,18.00,1.00,43.00,36.00,389.00,686.80,742.25,-145.00,0.00,0.00
1115330,18,20002859,1,2024,Lindy Waters III,OKC,SG,0,27,136.90,185,25,26.00,59.00,44.1,2.00,4.00,50.0,24.00,55.00,43.6,0.00,0.00,0,2.00,25.00,27.00,15.00,2.00,4.00,6.00,17.00,76.00,142.90,153.25,-12.00,0.00,0.00
1115331,14,20002667,1,2024,Cade Cunningham,DET,PG,55,55,2080.10,1853,19,459.00,1016.00,45.2,350.00,714.00,49.0,109.00,302.00,36.1,211.00,244.00,86.5,27.00,206.00,233.00,413.00,47.00,20.00,191.00,140.00,1238.00,2147.10,2261.25,-292.00,13.00,0.00
1115332,29,20002916,1,2024,David Roddy,PHO,PF,13,56,788.60,1150,21,160.00,397.00,40.3,112.00,235.00,47.7,48.00,162.00,29.6,47.00,68.00,69.1,52.00,151.00,203.00,76.00,25.00,11.00,56.00,70.00,415.00,824.60,850.75,-230.00,0.00,0.00
1115333,24,20001834,1,2024,Zach Collins,SA,C,26,54,1219.70,1242,21,236.00,491.00,48.1,190.00,340.00,55.9,46.00,151.00,30.5,92.00,125.00,73.6,95.00,191.00,286.00,159.00,27.00,41.00,108.00,167.00,610.00,1287.70,1315.50,-342.00,3.00,0.00
1115334,8,20002292,1,2024,Nicolas Claxton,BKN,C,56,56,1754.70,1659,3,297.00,473.00,62.8,296.00,469.00,63.1,1.00,4.00,25.0,89.00,150.00,59.3,148.00,398.00,546.00,117.00,35.00,119.00,68.00,140.00,684.00,1908.70,1854.00,-235.00,25.00,0.00
1115335,19,20003048,1,2024,Rayan Rupert,POR,SG,0,23,138.70,211,12,23.00,64.00,35.9,11.00,35.00,31.4,12.00,29.00,41.4,7.00,10.00,70.0,13.00,23.00,36.00,21.00,5.00,0.00,11.00,19.00,65.00,143.70,152.00,-30.00,0.00,0.00
1115336,22,20000632,1,2024,Jeff Green,HOU,PF,5,61,629.60,990,33,117.00,251.00,46.6,88.00,160.00,55.0,29.00,91.00,31.9,101.00,125.00,80.8,35.00,93.00,128.00,52.00,11.00,26.00,40.00,83.00,364.00,666.60,670.50,-88.00,0.00,0.00
1115337,8,20001757,1,2024,Dorian Finney-Smith,BKN,PF,46,57,1067.90,1617,41,186.00,443.00,42.0,77.00,145.00,53.1,109.00,298.00,36.6,26.00,36.00,72.2,96.00,171.00,267.00,91.00,44.00,33.00,50.00,129.00,507.00,1144.90,1160.75,-42.00,0.00,0.00
1115338,19,20003085,1,2024,Toumani Camara,POR,SF,41,62,1024.60,1502,27,166.00,379.00,43.8,118.00,231.00,51.1,48.00,148.00,32.4,70.00,94.00,74.5,122.00,186.00,308.00,70.00,58.00,28.00,72.00,151.00,450.00,1110.60,1103.00,-155.00,2.00,0.00
1115339,1,20002693,1,2024,Isaiah Livers,WAS,SF,6,23,229.10,469,22,40.00,116.00,34.5,18.00,39.00,46.2,22.00,77.00,28.6,12.00,18.00,66.7,15.00,33.00,48.00,25.00,13.00,5.00,16.00,43.00,114.00,247.10,250.50,-199.00,0.00,0.00
1115340,17,20002939,1,2024,Kenneth Lofton Jr.,UTA,PF,0,17,87.60,107,38,15.00,43.00,34.9,12.00,31.00,38.7,3.00,12.00,25.0,8.00,15.00,53.3,2.00,16.00,18.00,14.00,3.00,3.00,8.00,15.00,41.00,93.60,94.00,-9.00,0.00,0.00
1115341,3,20002876,1,2024,AJ Griffin,ATL,SF,0,18,57.80,132,28,13.00,45.00,28.9,4.00,12.00,33.3,9.00,33.00,27.3,2.00,2.00,100,2.00,12.00,14.00,4.00,1.00,1.00,6.00,6.00,37.00,59.80,66.00,-28.00,0.00,0.00
1115342,18,20003042,1,2024,Cason Wallace,OKC,PG,9,65,878.20,1330,47,173.00,342.00,50.6,94.00,156.00,60.3,79.00,186.00,42.5,23.00,29.00,79.3,40.00,106.00,146.00,88.00,49.00,29.00,33.00,103.00,448.00,956.20,941.50,95.00,0.00,0.00
1115343,24,20002899,1,2024,Julian Champagnie,SA,SF,43,58,734.40,1016,4,112.00,282.00,39.7,37.00,80.00,46.2,75.00,202.00,37.1,50.00,60.00,83.3,34.00,118.00,152.00,74.00,35.00,30.00,38.00,57.00,349.00,799.40,798.50,-101.00,0.00,0.00
1115344,2,20001668,1,2024,Davis Bertans,CHA,PF,0,28,274.10,341,53,49.00,129.00,38.0,4.00,15.00,26.7,45.00,114.00,39.5,19.00,22.00,86.4,7.00,31.00,38.00,23.00,13.00,6.00,6.00,28.00,162.00,293.10,301.50,50.00,0.00,0.00
1115345,28,20001694,1,2024,Ivica Zubac,LAC,C,52,52,1367.20,1364,13,258.00,394.00,65.5,258.00,394.00,65.5,0.00,0.00,0,89.00,130.00,68.5,154.00,322.00,476.00,70.00,12.00,62.00,62.00,144.00,605.00,1441.20,1446.00,172.00,16.00,0.00
1115346,13,20001525,1,2024,T.J. McConnell,IND,PG,4,56,1197.50,993,52,229.00,416.00,55.0,220.00,389.00,56.6,9.00,27.00,33.3,43.00,55.00,78.2,29.00,121.00,150.00,303.00,61.00,6.00,81.00,57.00,510.00,1264.50,1254.50,37.00,3.00,0.00
1115347,8,20000606,1,2024,Dennis Schroder,BKN,PG,44,66,1738.20,2010,39,328.00,734.00,44.7,216.00,441.00,49.0,112.00,293.00,38.2,147.00,179.00,82.1,27.00,154.00,181.00,398.00,54.00,11.00,121.00,134.00,915.00,1803.20,1874.25,-95.00,7.00,0.00
1115348,2,20002278,1,2024,Grant Williams,CHA,PF,37,62,1112.60,1702,28,200.00,459.00,43.6,98.00,184.00,53.3,102.00,275.00,37.1,85.00,110.00,77.3,66.00,182.00,248.00,118.00,36.00,34.00,89.00,181.00,587.00,1182.60,1223.50,-114.00,2.00,0.00
1115349,22,20002172,1,2024,Jock Landale,HOU,C,0,39,316.40,378,14,41.00,98.00,41.8,36.00,75.00,48.0,5.00,23.00,21.7,21.00,27.00,77.8,54.00,43.00,97.00,34.00,11.00,16.00,13.00,42.00,108.00,343.40,330.25,66.00,0.00,0.00
1115350,12,20001837,1,2024,Jarrett Allen,CLE,C,61,61,2150.10,1934,8,400.00,639.00,62.6,400.00,634.00,63.1,0.00,5.00,0,187.00,255.00,73.3,206.00,447.00,653.00,165.00,45.00,71.00,100.00,126.00,987.00,2266.10,2282.25,245.00,33.00,0.00
1115351,25,20000841,1,2024,Dante Exum,DAL,PG,14,40,658.10,765,26,127.00,226.00,56.2,92.00,153.00,60.1,35.00,73.00,47.9,45.00,60.00,75.0,20.00,88.00,108.00,117.00,20.00,5.00,31.00,61.00,334.00,683.10,696.50,161.00,0.00,0.00
1115352,19,20002919,1,2024,Jabari Walker,POR,PF,15,57,1057.60,1259,37,179.00,382.00,46.9,151.00,276.00,54.7,28.00,106.00,26.4,96.00,125.00,76.8,116.00,252.00,368.00,50.00,35.00,21.00,53.00,133.00,482.00,1113.60,1127.00,-217.00,7.00,0.00
1115353,14,20002527,1,2024,James Wiseman,DET,C,0,46,628.00,683,49,126.00,188.00,67.0,126.00,186.00,67.7,0.00,2.00,0,36.00,57.00,63.2,73.00,137.00,210.00,34.00,8.00,30.00,39.00,100.00,288.00,666.00,661.00,-187.00,2.00,0.00
1115354,3,20000549,1,2024,Clint Capela,ATL,C,57,57,1621.20,1442,55,270.00,479.00,56.4,270.00,479.00,56.4,0.00,0.00,0,102.00,156.00,65.4,267.00,329.00,596.00,60.00,31.00,83.00,54.00,140.00,642.00,1735.20,1718.50,-88.00,27.00,0.00
1115355,5,20002670,1,2024,Jalen Suggs,ORL,SG,59,59,1298.10,1573,10,260.00,566.00,45.9,137.00,255.00,53.7,123.00,311.00,39.5,81.00,107.00,75.7,41.00,152.00,193.00,151.00,81.00,34.00,114.00,167.00,724.00,1413.10,1426.25,4.00,0.00,0.00
1115356,24,20003062,1,2024,Sidy Cissoko,SA,SF,0,6,18.20,31,56,1.00,6.00,16.7,1.00,2.00,50.0,0.00,4.00,0,4.00,4.00,100,0.00,6.00,6.00,0.00,3.00,0.00,1.00,2.00,6.00,21.20,19.00,15.00,0.00,0.00
1115357,4,20002888,1,2024,Nikola Jovic,MIA,SF,23,31,451.40,549,2,67.00,154.00,43.5,32.00,71.00,45.1,35.00,83.00,42.2,20.00,33.00,60.6,19.00,108.00,127.00,60.00,14.00,11.00,30.00,55.00,189.00,476.40,490.25,95.00,0.00,0.00
1115358,16,20000635,1,2024,Mike Conley,MIN,PG,61,61,1507.50,1761,40,221.00,497.00,44.5,86.00,183.00,47.0,135.00,314.00,43.0,74.00,81.00,91.4,29.00,151.00,180.00,373.00,64.00,12.00,71.00,99.00,651.00,1583.50,1625.50,243.00,4.00,0.00
1115359,11,20001823,1,2024,Lonzo Ball,CHI,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1115360,13,20002533,1,2024,Obi Toppin,IND,PF,28,67,1231.50,1461,57,271.00,481.00,56.3,190.00,275.00,69.1,81.00,206.00,39.3,65.00,87.00,74.7,69.00,191.00,260.00,101.00,34.00,35.00,58.00,119.00,688.00,1300.50,1315.50,62.00,1.00,0.00
1115361,11,20003074,1,2024,Julian Phillips,CHI,SF,0,40,169.70,322,33,32.00,77.00,41.6,20.00,39.00,51.3,12.00,38.00,31.6,13.00,19.00,68.4,12.00,24.00,36.00,13.00,7.00,7.00,10.00,40.00,89.00,183.70,182.50,-4.00,0.00,0.00
1115362,21,20002656,1,2024,Ziaire Williams,MEM,SF,15,51,772.50,1037,40,150.00,378.00,39.7,92.00,189.00,48.7,58.00,189.00,30.7,62.00,75.00,82.7,35.00,145.00,180.00,75.00,36.00,9.00,66.00,85.00,420.00,817.50,845.00,-247.00,1.00,0.00
1115363,10,20002550,1,2024,Immanuel Quickley,TOR,PG,30,60,1681.70,1727,6,340.00,779.00,43.6,188.00,402.00,46.8,152.00,377.00,40.3,163.00,194.00,84.0,14.00,202.00,216.00,271.00,41.00,9.00,79.00,98.00,995.00,1731.70,1815.50,10.00,5.00,0.00
1115364,25,20001909,1,2024,Maxi Kleber,DAL,C,7,29,354.70,609,28,44.00,108.00,40.7,23.00,42.00,54.8,21.00,66.00,31.8,21.00,31.00,67.7,18.00,83.00,101.00,45.00,9.00,19.00,20.00,58.00,130.00,382.70,381.75,31.00,1.00,0.00
1115365,4,20000572,1,2024,Kevin Love,MIA,PF,5,47,944.90,822,20,135.00,305.00,44.3,61.00,93.00,65.6,74.00,212.00,34.9,81.00,104.00,77.9,50.00,242.00,292.00,105.00,16.00,9.00,38.00,85.00,425.00,969.90,1021.50,83.00,4.00,0.00
1115366,22,20003034,1,2024,Amen Thompson,HOU,PG,7,46,933.40,907,46,146.00,286.00,51.0,138.00,235.00,58.7,8.00,51.00,15.7,62.00,95.00,65.3,81.00,176.00,257.00,104.00,55.00,31.00,65.00,105.00,362.00,1019.40,991.75,-57.00,6.00,0.00
1115367,14,20002971,1,2024,Jared Rhoden,DET,SG,0,6,28.00,42,26,6.00,11.00,54.5,5.00,7.00,71.4,1.00,4.00,25.0,2.00,2.00,100,1.00,4.00,5.00,4.00,0.00,2.00,3.00,4.00,15.00,30.00,30.25,18.00,0.00,0.00
1115368,4,20002759,1,2024,Dru Smith,MIA,PG,0,9,95.80,130,54,15.00,33.00,45.5,8.00,16.00,50.0,7.00,17.00,41.2,2.00,2.00,100,6.00,8.00,14.00,14.00,9.00,3.00,5.00,12.00,39.00,107.80,102.50,-43.00,0.00,0.00
1115369,1,20002659,1,2024,Jared Butler,WAS,SG,0,23,193.50,188,19,38.00,68.00,55.9,28.00,40.00,70.0,10.00,28.00,35.7,14.00,17.00,82.4,2.00,13.00,15.00,45.00,10.00,2.00,16.00,20.00,100.00,205.50,207.25,-26.00,0.00,0.00
1115370,12,20002928,1,2024,Isaiah Mobley,CLE,PF,0,6,29.20,50,51,5.00,13.00,38.5,3.00,6.00,50.0,2.00,7.00,28.6,0.00,0.00,0,0.00,6.00,6.00,6.00,1.00,0.00,1.00,5.00,12.00,30.20,31.00,-9.00,0.00,0.00
1115371,10,20000452,1,2024,Garrett Temple,TOR,SG,0,16,46.20,68,52,8.00,21.00,38.1,6.00,12.00,50.0,2.00,9.00,22.2,5.00,6.00,83.3,5.00,6.00,11.00,6.00,3.00,0.00,5.00,6.00,23.00,49.20,50.25,-10.00,0.00,0.00
1115372,5,20002908,1,2024,Caleb Houstan,ORL,SG,10,49,362.70,698,19,68.00,174.00,39.1,7.00,12.00,58.3,61.00,162.00,37.7,19.00,24.00,79.2,24.00,52.00,76.00,27.00,12.00,3.00,15.00,55.00,216.00,377.70,404.50,-30.00,0.00,0.00
1115373,8,20001826,1,2024,Dennis Smith Jr.,BKN,PG,2,50,899.10,984,1,137.00,318.00,43.1,108.00,216.00,50.0,29.00,102.00,28.4,42.00,56.00,75.0,49.00,109.00,158.00,187.00,60.00,12.00,60.00,113.00,345.00,971.10,956.00,-9.00,3.00,0.00
1115374,6,20002032,1,2024,Jalen Brunson,NY,PG,60,60,2453.50,2107,33,574.00,1207.00,47.6,415.00,814.00,51.0,159.00,393.00,40.5,309.00,367.00,84.2,34.00,186.00,220.00,393.00,54.00,11.00,146.00,117.00,1616.00,2518.50,2624.50,317.00,5.00,0.00
1115375,19,20003054,1,2024,Kris Murray,POR,PF,12,45,496.90,777,24,81.00,201.00,40.3,55.00,103.00,53.4,26.00,98.00,26.5,21.00,34.00,61.8,43.00,84.00,127.00,51.00,36.00,11.00,35.00,53.00,209.00,543.90,535.25,-31.00,1.00,0.00
1115376,2,20003077,1,2024,Amari Bailey,CHA,PG,0,3,7.90,14,50,2.00,7.00,28.6,2.00,4.00,50.0,0.00,3.00,0,1.00,2.00,50.0,2.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,5.00,7.90,8.50,0.00,0.00,0.00
1115377,4,20003008,1,2024,Jamal Cain,MIA,SF,1,16,151.40,225,8,29.00,69.00,42.0,21.00,43.00,48.8,8.00,26.00,30.8,18.00,23.00,78.3,13.00,19.00,32.00,4.00,10.00,4.00,5.00,17.00,84.00,165.40,159.50,-27.00,0.00,0.00
1115378,2,20002676,1,2024,Tre Mann,CHA,PG,12,25,415.20,484,31,73.00,157.00,46.5,48.00,94.00,51.1,25.00,63.00,39.7,16.00,21.00,76.2,10.00,76.00,86.00,72.00,23.00,0.00,29.00,26.00,187.00,438.20,446.50,-44.00,0.00,0.00
1115379,9,20002035,1,2024,Svi Mykhailiuk,BOS,SF,0,27,134.20,206,49,26.00,74.00,35.1,7.00,15.00,46.7,19.00,59.00,32.2,3.00,6.00,50.0,8.00,18.00,26.00,14.00,8.00,0.00,8.00,12.00,74.00,142.20,149.00,33.00,0.00,0.00
1115380,23,20002699,1,2024,Herbert Jones,NO,SF,60,60,1334.00,1758,2,237.00,461.00,51.4,146.00,252.00,57.9,91.00,209.00,43.5,102.00,120.00,85.0,63.00,152.00,215.00,148.00,78.00,51.00,71.00,176.00,667.00,1463.00,1425.75,207.00,0.00,0.00
1115381,24,20003031,1,2024,Victor Wembanyama,SA,PF,58,58,2562.10,1672,17,438.00,938.00,46.7,339.00,641.00,52.9,99.00,297.00,33.3,225.00,280.00,80.4,124.00,474.00,598.00,201.00,74.00,197.00,199.00,126.00,1200.00,2833.10,2799.50,-149.00,35.00,2.00
1115382,9,20001889,1,2024,Luke Kornet,BOS,C,2,47,646.10,711,13,104.00,149.00,69.8,104.00,149.00,69.8,0.00,0.00,0,37.00,41.00,90.2,88.00,100.00,188.00,45.00,16.00,47.00,18.00,65.00,245.00,709.10,664.50,102.00,0.00,0.00
1115383,16,20002553,1,2024,Jaden McDaniels,MIN,PF,55,56,987.20,1632,39,235.00,481.00,48.9,169.00,289.00,58.5,66.00,192.00,34.4,42.00,56.00,75.0,44.00,122.00,166.00,80.00,49.00,30.00,68.00,174.00,578.00,1066.20,1062.50,134.00,0.00,0.00
1115384,3,20001989,1,2024,Trae Young,ATL,PG,51,51,2283.50,1861,47,418.00,982.00,42.6,249.00,526.00,47.3,169.00,456.00,37.1,339.00,396.00,85.6,22.00,118.00,140.00,553.00,70.00,11.00,220.00,106.00,1344.00,2364.50,2537.50,-113.00,35.00,0.00
1115385,12,20002530,1,2024,Isaac Okoro,CLE,SF,34,57,1063.50,1550,50,201.00,404.00,49.8,130.00,226.00,57.5,71.00,178.00,39.9,81.00,118.00,68.6,60.00,120.00,180.00,115.00,52.00,31.00,45.00,118.00,554.00,1146.50,1130.50,77.00,0.00,0.00
1115386,4,20000515,1,2024,Jimmy Butler,MIA,SF,46,46,1708.60,1573,30,317.00,633.00,50.1,271.00,525.00,51.6,46.00,108.00,42.6,313.00,367.00,85.3,90.00,163.00,253.00,222.00,63.00,17.00,81.00,53.00,993.00,1788.60,1795.25,102.00,5.00,1.00
1115387,29,20002799,1,2024,Ish Wainright,PHO,SF,0,7,35.80,45,53,6.00,18.00,33.3,0.00,2.00,0,6.00,16.00,37.5,2.00,2.00,100,0.00,9.00,9.00,0.00,2.00,1.00,1.00,4.00,20.00,38.80,39.75,0.00,0.00,0.00
1115388,3,20002490,1,2024,Garrison Mathews,ATL,SG,4,49,300.20,648,44,55.00,126.00,43.7,6.00,12.00,50.0,49.00,114.00,43.0,15.00,20.00,75.0,14.00,52.00,66.00,20.00,12.00,4.00,15.00,84.00,174.00,316.20,335.50,-66.00,0.00,0.00
1115389,11,20000678,1,2024,Nikola Vucevic,CHI,C,59,61,2261.40,2104,49,472.00,994.00,47.5,400.00,737.00,54.3,72.00,257.00,28.0,80.00,95.00,84.2,172.00,480.00,652.00,202.00,41.00,48.00,98.00,158.00,1096.00,2350.40,2436.00,-113.00,38.00,0.00
1115390,12,20002307,1,2024,Ty Jerome,CLE,PG,0,2,8.70,14,49,2.00,4.00,50.0,2.00,3.00,66.7,0.00,1.00,0,0.00,0.00,0,1.00,0.00,1.00,3.00,0.00,0.00,1.00,2.00,4.00,8.70,9.25,-14.00,0.00,0.00
1115391,22,20002948,1,2024,Nate Williams,HOU,SF,0,12,58.40,77,32,14.00,30.00,46.7,13.00,27.00,48.1,1.00,3.00,33.3,4.00,7.00,57.1,9.00,3.00,12.00,6.00,2.00,0.00,2.00,9.00,33.00,60.40,60.50,23.00,0.00,0.00
1115392,4,20002284,1,2024,Tyler Herro,MIA,SG,36,36,1202.20,1209,24,283.00,648.00,43.7,166.00,355.00,46.8,117.00,293.00,39.9,66.00,79.00,83.5,18.00,173.00,191.00,158.00,29.00,3.00,77.00,51.00,749.00,1234.20,1311.75,-23.00,2.00,0.00
1115393,16,20001431,1,2024,Karl-Anthony Towns,MIN,PF,60,60,2198.30,1968,59,472.00,932.00,50.6,338.00,615.00,55.0,134.00,317.00,42.3,250.00,286.00,87.4,91.00,413.00,504.00,179.00,43.00,40.00,169.00,198.00,1328.00,2281.30,2408.00,343.00,22.00,0.00
1115394,24,20003091,1,2024,Sir'Jabari Rice,SA,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1115395,2,20000933,1,2024,Seth Curry,CHA,SG,4,42,408.60,615,23,80.00,204.00,39.2,42.00,96.00,43.8,38.00,108.00,35.2,28.00,31.00,90.3,18.00,50.00,68.00,44.00,22.00,6.00,21.00,39.00,226.00,436.60,441.50,56.00,0.00,0.00
1115396,10,20001886,1,2024,Chris Boucher,TOR,PF,0,50,652.90,704,51,110.00,217.00,50.7,79.00,123.00,64.2,31.00,94.00,33.0,71.00,92.00,77.2,62.00,145.00,207.00,23.00,14.00,24.00,28.00,68.00,322.00,690.90,692.75,28.00,0.00,0.00
1115397,30,20002905,1,2024,Keon Ellis,SAC,SG,6,40,362.10,509,38,53.00,118.00,44.9,18.00,28.00,64.3,35.00,90.00,38.9,12.00,19.00,63.2,16.00,42.00,58.00,51.00,27.00,15.00,21.00,59.00,153.00,404.10,393.00,52.00,0.00,0.00
1115398,6,20002719,1,2024,Duane Washington Jr.,NY,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1115399,11,20000804,1,2024,Zach LaVine,CHI,SG,23,25,794.80,871,51,170.00,376.00,45.2,111.00,207.00,53.6,59.00,169.00,34.9,88.00,103.00,85.4,8.00,121.00,129.00,98.00,21.00,8.00,52.00,57.00,487.00,823.80,858.25,-92.00,1.00,0.00
1115400,1,20002862,1,2024,Patrick Baldwin Jr.,WAS,SF,0,22,139.60,175,3,21.00,53.00,39.6,9.00,22.00,40.9,12.00,31.00,38.7,9.00,13.00,69.2,7.00,41.00,48.00,8.00,3.00,4.00,7.00,22.00,63.00,146.60,151.50,51.00,0.00,0.00
1115401,24,20000847,1,2024,Marcus Morris Sr.,SA,PF,7,37,445.80,636,48,90.00,205.00,43.9,54.00,115.00,47.0,36.00,90.00,40.0,31.00,36.00,86.1,18.00,91.00,109.00,26.00,13.00,11.00,19.00,61.00,247.00,469.80,478.75,-9.00,0.00,0.00
1115993,28,20000856,1,2024,P.J. Tucker,LAC,PF,4,19,126.80,295,10,9.00,29.00,31.0,3.00,7.00,42.9,6.00,22.00,27.3,3.00,3.00,100,21.00,33.00,54.00,10.00,9.00,4.00,6.00,38.00,27.00,139.80,135.50,-23.00,0.00,0.00
1115994,28,20000544,1,2024,James Harden,LAC,SG,59,59,2203.90,2044,31,302.00,683.00,44.2,139.00,279.00,49.8,163.00,404.00,40.3,261.00,296.00,88.2,28.00,274.00,302.00,491.00,64.00,52.00,155.00,114.00,1028.00,2319.90,2411.00,301.00,18.00,2.00
1115995,7,20001437,1,2024,Cameron Payne,PHI,PG,6,61,792.80,997,35,154.00,357.00,43.1,82.00,162.00,50.6,72.00,195.00,36.9,56.00,65.00,86.2,12.00,72.00,84.00,154.00,28.00,7.00,45.00,101.00,436.00,827.80,855.50,-14.00,0.00,0.00
1115996,15,20001420,1,2024,Bobby Portis,MIL,PF,2,66,1626.30,1583,35,353.00,708.00,49.9,277.00,508.00,54.5,76.00,200.00,38.0,88.00,111.00,79.3,106.00,363.00,469.00,77.00,47.00,24.00,64.00,157.00,870.00,1697.30,1734.75,-25.00,10.00,0.00
1115997,7,20000650,1,2024,Danny Green,PHI,SG,0,2,5.90,18,27,0.00,2.00,0,0.00,1.00,0,0.00,1.00,0,0.00,0.00,0,0.00,2.00,2.00,1.00,1.00,0.00,0.00,1.00,0.00,6.90,6.00,0.00,0.00,0.00
1115998,7,20000676,1,2024,Tobias Harris,PHI,SF,59,59,1844.80,2001,38,391.00,797.00,49.1,321.00,588.00,54.6,70.00,209.00,33.5,161.00,182.00,88.5,66.00,303.00,369.00,186.00,63.00,32.00,80.00,97.00,1013.00,1939.80,1948.75,203.00,7.00,0.00
1115999,15,20000619,1,2024,Damian Lillard,MIL,PG,61,61,2430.90,2133,1,450.00,1063.00,42.3,265.00,538.00,49.3,185.00,525.00,35.2,406.00,439.00,92.5,31.00,236.00,267.00,417.00,62.00,13.00,156.00,108.00,1491.00,2505.90,2629.75,344.00,10.00,0.00
1116000,15,20001678,1,2024,Malik Beasley,MIL,SG,64,64,1235.70,1900,4,263.00,577.00,45.6,77.00,146.00,52.7,186.00,431.00,43.2,18.00,28.00,64.3,39.00,207.00,246.00,91.00,53.00,7.00,46.00,130.00,730.00,1295.70,1365.50,323.00,1.00,0.00
1116001,7,20001747,1,2024,Danuel House Jr.,PHI,PF,4,34,276.60,509,3,47.00,105.00,44.8,32.00,55.00,58.2,15.00,50.00,30.0,35.00,46.00,76.1,16.00,42.00,58.00,28.00,15.00,5.00,19.00,45.00,144.00,296.60,296.50,20.00,0.00,0.00
1116002,15,20000562,1,2024,Jae Crowder,MIL,PF,19,35,491.90,839,17,77.00,182.00,42.3,38.00,69.00,55.1,39.00,113.00,34.5,18.00,26.00,69.2,19.00,103.00,122.00,51.00,30.00,7.00,16.00,60.00,211.00,528.90,525.50,-67.00,0.00,0.00
1116003,7,20002546,1,2024,Tyrese Maxey,PHI,PG,56,56,2291.10,2083,49,503.00,1122.00,44.8,332.00,671.00,49.5,171.00,451.00,37.9,271.00,311.00,87.1,32.00,176.00,208.00,349.00,56.00,27.00,96.00,122.00,1448.00,2374.10,2444.00,210.00,6.00,0.00
1116004,30,20002706,1,2024,Filip Petrusev,SAC,C,0,3,4.20,9,18,1.00,2.00,50.0,1.00,2.00,50.0,0.00,0.00,0,1.00,2.00,50.0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,4.20,4.25,6.00,0.00,0.00
1116005,15,20001438,1,2024,Pat Connaughton,MIL,SG,2,60,801.50,1302,31,119.00,262.00,45.4,49.00,76.00,64.5,70.00,186.00,37.6,31.00,42.00,73.8,39.00,156.00,195.00,113.00,33.00,15.00,37.00,73.00,339.00,849.50,864.75,-26.00,0.00,0.00
